0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,camada
0.0742921514166297,0.0705700989839366,0.1150534974838675,-0.112244632760025,-0.1154979902644232,-0.0686470331951862,-0.165467086823606,0.0179015739175753,0.1139780209490792,-0.0392536338899725,0.1693786972440742,-0.1321750593989405,0.1438600957575881,-0.0911357769907166,0.1051236696407291,-0.1410722120790971,0.1681714488638049,-0.0966764144680135,-0.0580054838503928,-0.0374683297614195,0.0078147638824729,-0.0472938668752731,0.1373911490154874,0.0300259873770943,0.0269488217323696,-0.1318185361907838,0.0207786512496176,-0.0366722123078202,0.1212467068111338,0.0767458884455462,0.1036577516223447,-0.1093061766023396,-0.0971877703207885,-0.0573537998800608,-0.0085236801355692,-0.1200037131752849,-0.135702885498938,0.113715364527022,-0.0957172507316478,0.1444250100633621,-0.101073723519773,-0.1258836391673519,0.0867188391373167,0.0152698622040909,-0.0501831473623228,0.0304766909618298,-0.0395840730297784,0.0848515180475631,0.0332262226356454,-0.0091271740227407,0.1293391299478062,0.0814467525983304,0.0062146462094255,0.1335494382706777,0.1120927837659223,0.0760469399091202,-0.094381644240324,0.097730396643823,-0.129764923202857,-0.1310400881268915,-0.0120120026006405,0.0538506795200332,0.1551980090787522,0.0123216667400738,w1
0.1112342283010517,-0.1393505020343234,-0.1107371874414234,0.0154996057860727,0.1031777739573672,0.0422651466914379,-0.0786164412345574,-0.071040850530848,-0.1233004167486022,-0.0460968846002121,-0.1128985853122712,0.1069884823921421,0.0174746612314484,0.0812896510079804,-0.1487870636949274,-0.1351534517932752,0.0261203411708849,0.1697418325029099,-0.0009343119992841,0.0593792589657372,0.0920650612928862,-0.1438125088611176,-0.0988204693995005,0.0545859268056468,-0.0898260901716737,-0.0614465624400357,-0.0693069152056975,-0.0976078315313024,0.109864402615166,0.0044057530028332,-0.0070277367995958,-0.01537273500478,0.0579181279556686,0.0774534442381501,0.1673603215480997,0.0292047028933625,-0.0282119919877186,0.0360317222626379,0.025858107117561,0.0736966342126054,0.086398252855236,0.0831422398453,-0.0141641568720229,0.0451778695003947,-0.199871854397297,-0.1133998614599418,-0.0825409501319015,-0.1120349540458353,0.0162056157187511,0.0048365873710872,0.0539445190489389,0.073184866646649,0.0580838284879382,0.0062981102515862,-0.0703448067825581,0.1923489813823818,-0.1331795976826882,0.0586471421963872,-0.063611951211683,-0.0109681166002991,-0.060363174294399,-0.1209710572431558,-0.0258412508676369,0.0449262876461865,w1
-0.1155176949555407,-0.0074866572825762,-0.0490172867778365,-0.0458901123299763,0.0605528657800794,0.1311777472897727,-0.0546436651556424,0.002365837822994,-0.123460510207373,0.047098876008953,-0.0373824744584777,0.1453837259513465,-0.032019718245055,0.1408122261101523,-0.1111653587047308,-0.0590362175327976,0.0184380670108078,0.1552231527015678,0.0973155597985866,0.0388288099815411,0.0425473463659093,-0.0609013596588664,0.1050657395979569,0.1116069780739975,-0.016263841858448,0.0403530510490086,-0.0161387507662558,-0.0833503878502436,0.0992182383467174,0.0455552512890627,-0.0328003543371572,-0.0265832268345485,-0.0597129800551101,-0.0059838578633132,0.0706712753537495,0.0961243793257888,0.0644791261622379,0.081543981478465,0.1414730838744982,0.0145653266615599,-0.1747363110444038,0.0041075348028986,0.0784891654381405,-0.0848626285050607,-0.0161266640255083,0.1619124062338661,-0.160550314737729,0.0787836568818063,0.1050264455868789,-0.0709076772208485,0.015226505004636,-0.0382765308167718,0.050656572153949,-0.1430220120701512,-0.0345207190291709,0.0608941770702157,-0.0320272224849968,-0.0395996747013494,0.0291247121126202,0.018085764640353,0.2174289416722932,-0.0030343124690041,0.1371683054103624,0.0872543357066079,w1
-0.0775838065562688,-0.0522152965143503,-0.1374803488680833,-0.0246304990075186,0.0295534371848148,-0.006736491758741,0.0378423895663389,-0.0106743484694518,-0.1243139885322045,0.0190129050632217,0.1852136896395062,-0.0105875873075829,0.1565051160122606,-0.1195658125367209,0.0178778912497949,-0.0223804638443649,0.0657963925985966,-0.0989752538254093,-0.0599449978232383,0.0045951870001926,0.1578438699790107,-0.0863609932912589,-0.1733329451005647,0.021199701122762,-0.0419183223513833,0.089158908110926,0.0723766146964902,-0.0165745119675917,0.1950346144955141,0.1007806864693358,-0.0675378014985773,0.1226399524165662,0.0576022549483966,0.0185773605932613,0.0375773299624756,0.0263305612719061,-0.173337486746958,0.1433625278624249,0.0716295684823953,0.1083071763539865,-0.1261542708040694,0.1267491295074705,-0.1768009079862952,-0.0704344025540461,-0.0683492733702052,-0.1354921618952998,0.0118995807487928,0.083258164449169,0.0987869256321187,0.0400233543436507,0.0491587641449732,0.1179074216034993,0.026512228397784,0.1119162715627667,0.0010527558217699,0.0958085681755053,-0.0383997462360929,0.0114659733638864,-0.0837160712951709,-0.0104071246229357,0.1362811230609397,-0.001926211938612,0.0066418667541891,0.0937972461215026,w1
0.1692357114280031,-0.1462870436528656,-0.1509091029153229,0.0422261541253659,-0.0539933834683954,-0.1420950525418715,-0.0537689286099504,0.0602896245855851,0.1157853497062385,-0.0175741722630454,0.0490225452832802,0.0559027414408327,-0.0389802609467844,-0.0270121183808996,-0.1643369580136804,-0.0707019856780554,-0.0990622353861591,0.0593232430717711,0.1077798513169864,-0.052473215465949,-0.1401052190320375,-0.0543580396202435,0.0262675787123127,-0.1097275121377142,-0.0748690276802588,0.024254709440383,0.0203822044996494,-0.1327842996058099,0.0423877488822665,0.1205450689681493,0.1539183686586392,-0.071386852226242,-0.0469572549828812,0.0951646220029579,0.1076977289115814,0.0219083987338618,0.030452638676669,0.1262137794429228,-0.0025710763822476,0.0961929979741105,-0.0902170036344744,-0.1451870305456913,-0.0373162386082051,0.127314460188424,0.0017440481609648,0.0629935063946742,0.0188706060872235,-0.1014750209628041,-0.0405871008253631,-0.0450303380549139,0.1402851428402745,0.0259062612910625,-0.0213420982286343,-0.10346618704162,-0.0770096038839912,-0.0259328997680764,-0.024801346414794,0.0069699110250078,-0.0744858167182958,0.0576493790851807,0.2208558303247854,-0.0396236879897642,0.013416843310665,-0.0737214616541618,w1
0.127197972368854,-0.025907457689508,0.0522678276241874,-0.1224741101524037,-0.01234422265766,0.033669815551315,-0.0787793823997006,-0.1484928118470286,0.1153577368283,0.0473195732934729,-0.0831153997591829,0.0686703661014169,-0.0667538272803167,-0.1389775627958945,-0.0308341314751677,-0.0890644210309136,-0.0129767895780355,-0.0940526715128994,0.081578719957846,-0.0705982570000574,0.1266972622888527,-0.019800003649696,-0.0900200702705497,-0.0663234027103918,0.0548928225844758,0.0261933621695783,-0.0395064166067105,-0.0055838202701428,-0.043967390260899,-0.1191220090161981,-0.0814543837780607,0.0211114783366075,-0.0138125106643986,-0.0494591925506988,-0.0044035889472752,-0.0719267371170757,-0.1291203198094664,0.0334983326811908,0.0357596772534358,-0.117162153620675,-0.0570513654356084,0.1206533979919709,-0.0185502287798274,-0.0914439102298507,0.0603485033414147,0.0235820766167438,-0.0340854945446029,0.1328080866952552,-0.0981411738062899,-0.0395701241106409,-0.1034407209714546,0.1232092086438799,0.1153657261692823,-0.0062729194331394,0.0456926536163314,0.1442486533796254,-0.133804692750411,0.0124292857505294,0.1453118771242843,-0.0181993633528714,-0.0204770816624987,-0.1144185384313982,-0.1210348213126971,-0.1133209052645588,w1
0.1103323652896784,-0.1578743448695634,-0.0950952372285792,-0.0126374557460929,0.0174874083237204,-0.0235912422015323,0.0233322992641648,-0.1812438609193166,-0.0350288443425131,-0.101978832455878,0.0480089012759041,-0.1349976240805743,0.1194742045020041,-0.1144157758730811,0.0594185849048633,-0.0491299505808067,-0.0095557452463154,-0.0294907553831418,0.1765546875828129,0.0734391827291155,0.1372546249806921,0.0010991483986698,-0.0847613832349971,-0.0024301439757354,0.0959680157264282,-0.0739745621013196,-0.0724381329191253,0.0515559862015171,-0.0366054440224439,-0.2122602177411298,-0.0459765381230344,0.0455722366676956,0.0648653646667233,0.0369255759533257,0.0680258598687003,0.0609631668885252,-0.2191189941001078,-0.1018302397237131,0.0383115586502075,-0.1337097376645371,-0.0701074941605182,-0.0225956209365504,0.13196074372573,-0.0256389810623211,0.143580657902762,0.0915949915581771,0.122115529590583,0.166504351194293,-0.0400706159400004,-0.1043799816795925,0.1242057098651123,0.078389095810479,0.1060954768589022,-0.012321846886114,0.0116819090824612,-0.1289396119496764,0.1524330125045807,-0.029780263690773,0.1158928990943611,0.0840041997932554,-0.0027363764246489,-0.0874033806173843,0.0858333073305116,-0.0320034022950992,w1
0.0094082283912476,0.0376969346706765,-0.0270010884130672,0.0389461159985073,0.0852211045757012,0.0687240316330166,0.0716076864059802,-0.087604788721803,0.0210693281711124,-0.0449610035030496,0.2048040534046061,-0.0250801880316239,-0.0331571507768623,-0.0030717141451003,-0.0875596367752984,0.083339823883403,0.0823987852083689,-0.1523842236819169,0.1035292798617583,-0.0284381008386237,0.0972973259295645,-0.0654887485144344,-0.1400379962510224,-0.0315073431208446,0.1148780317461772,-0.0482727937712525,0.0911683320281469,-0.0988706954806927,0.0121124601412769,0.0212690861055537,-0.0105397819083578,-0.0019277086484146,-0.1264376852926695,-0.076394680810097,0.1071568421629651,0.0463784509658957,-0.0413197716463278,0.1182799114945477,0.1651977000365367,0.081654486026643,-0.1375120807512471,0.1468880483825409,-0.1113097026998818,-0.1020713911297021,-0.126583924074255,-0.0268529781845079,0.050857985841498,-0.0068238327304203,0.0170409143346063,-0.069086831446904,0.0074765780210868,0.1324176363665776,0.0095108807023107,-0.0924959048349712,-0.0814988125954883,-0.0389506388727414,0.0337505810138411,0.0264682997954473,-0.0520332582076,-0.0037793774101791,0.0206172453529791,0.165661955982933,-0.0894602364413876,0.0183045699878054,w1
0.0163157375978437,-0.0796413973038137,0.0880133186028718,0.0479040810002603,0.0589588549318021,-0.0273299687879736,-0.0171928934259566,-0.0400016387191021,-0.172526365409486,0.0628787624891179,0.1697311140854946,-0.070120203258287,0.0854041641401736,0.0453177049051275,-0.0457774819563706,-0.0689930510626157,-0.0613918921794489,0.0686154241015989,0.0300927331366275,-0.0925336815248408,-0.0213435450076817,0.0190345947422152,-0.0182668964123111,-0.0825588272455417,-0.0199041212265031,0.0748545384700277,-0.0148883182861557,-0.0661190545435308,0.0353413625584602,-0.0697941734312588,0.1056380329812242,-0.072007773953765,-0.0448236379891547,-0.1109519120711972,-0.1591030230955833,-0.1339308126545303,-0.0053750147660688,-0.1055991486852055,0.1484091184956376,-0.0265353324461036,-0.0402549890690787,0.0177784566102219,-0.0100255079107929,0.0156229623229478,-0.1703095162611116,0.175038262513453,0.1037623435910632,-0.0970058277479466,0.1136112822755918,0.0461336113319892,-0.0445099167408574,0.1949935991203891,0.0369447951526737,0.0612253349579759,-0.0226691490468582,0.1826973402160539,-0.0595183586012704,-0.0269243548538042,0.0274129332328097,0.1131592228260628,-0.1472675800665412,-0.1006306877793182,0.1393774840046764,-0.0502244633753449,w1
-0.0384452265221078,0.0527059879744894,0.0507829198022067,-0.1218415589309174,-0.0354470844496334,0.08284040647667,-0.0265477812386642,0.0448662569864164,-0.0492437147888259,0.0390842164183595,-0.0701989068112043,-0.0486392707068789,-0.061507356276456,0.0892895089670143,-0.0478893648251056,-0.0995756669311014,0.085202073551838,-0.0943851889318623,-0.0184990049718935,-0.0982215019733125,0.021452867005079,-0.0743220234522851,-0.0592468681991564,0.0452722096831011,0.0490497013444501,0.0154783643749444,0.0283985086315772,-0.0651339281951241,0.0082763712674748,0.0402093871451537,0.0495195244427193,0.0512729215335562,0.0682721127612758,-0.0820224585731393,-0.1047318313390066,-0.0770192590650594,0.0975585397993974,0.0278999758259342,0.0237320698421895,-0.0268583015973552,-0.164779675022164,0.1066048749889995,0.0353813437918463,-0.0629277068738818,0.0400159890117396,0.0190759431874086,0.0267689482755134,0.1095118493866342,0.0340393546099404,0.1171132022622402,-0.1335258425343182,-0.0070248305780696,-0.0679294087968598,-0.0399893428402716,0.0108292177279352,-0.0358053741764138,-0.0422674912609372,-0.0214352648352807,0.0951761505748872,0.0568662794382457,0.043534859144305,-0.0326321886595541,-0.0172779866587023,-0.1920592398984913,w1
