epoca,erro
552,0.2050431357239361
553,0.20502595703262688
554,0.2050087812644923
555,0.20499160841894853
556,0.20497443849551192
557,0.20495727149379758
558,0.20494010741351773
559,0.20492294625448054
560,0.2049057880165886
561,0.20488863269983748
562,0.20487148030431437
563,0.20485433083019716
564,0.2048371842777524
565,0.2048200406473346
566,0.2048028999393846
567,0.20478576215442834
568,0.20476862729307582
569,0.2047514953560195
570,0.20473436634403336
571,0.2047172402579715
572,0.20470011709876706
573,0.20468299686743102
574,0.2046658795650509
575,0.2046487651927897
576,0.20463165375188483
577,0.20461454524364686
578,0.20459743966945845
579,0.20458033703077314
580,0.20456323732911452
581,0.20454614056607492
582,0.20452904674331443
583,0.20451195586255974
584,0.2044948679256034
585,0.20447778293430244
586,0.20446070089057755
587,0.20444362179641207
588,0.204426545653851
589,0.2044094724649999
590,0.20439240223202412
591,0.20437533495714766
592,0.20435827064265238
593,0.204341209290877
594,0.20432415090421624
595,0.20430709548511966
596,0.2042900430360911
597,0.20427299355968773
598,0.20425594705851888
599,0.20423890353524551
600,0.2042218629925792
601,0.20420482543328133
602,0.20418779086016214
603,0.20417075927608022
604,0.20415373068394121
605,0.2041367050866974
606,0.20411968248734683
607,0.2041026628889322
608,0.20408564629454062
609,0.2040686327073023
610,0.2040516221303902
611,0.2040346145670191
612,0.2040176100204447
613,0.20400060849396315
614,0.20398360999091023
615,0.20396661451466058
616,0.20394962206862688
617,0.20393263265625944
618,0.20391564628104508
619,0.20389866294650694
620,0.2038816826562034
621,0.2038647054137274
622,0.20384773122270605
623,0.20383076008679984
624,0.2038137920097017
625,0.20379682699513685
626,0.20377986504686174
627,0.20376290616866366
628,0.20374595036435988
629,0.20372899763779723
630,0.20371204799285142
631,0.2036951014334263
632,0.20367815796345348
633,0.20366121758689143
634,0.20364428030772522
635,0.2036273461299656
636,0.2036104150576487
637,0.20359348709483516
638,0.20357656224560985
639,0.20355964051408104
640,0.20354272190438
641,0.20352580642066034
642,0.20350889406709755
643,0.20349198484788836
644,0.20347507876725013
645,0.20345817582942058
646,0.20344127603865692
647,0.20342437939923555
648,0.20340748591545132
649,0.20339059559161732
650,0.20337370843206393
651,0.2033568244411388
652,0.2033399436232058
653,0.20332306598264505
654,0.20330619152385185
655,0.2032893202512368
656,0.2032724521692247
657,0.2032555872822545
658,0.2032387255947786
659,0.2032218671112623
660,0.2032050118361836
661,0.20318815977403248
662,0.20317131092931034
663,0.20315446530652986
664,0.2031376229102142
665,0.2031207837448968
666,0.20310394781512067
667,0.2030871151254381
668,0.2030702856804102
669,0.2030534594846063
670,0.20303663654260365
671,0.20301981685898687
672,0.20300300043834765
673,0.20298618728528414
674,0.20296937740440057
675,0.2029525708003069
676,0.20293576747761816
677,0.20291896744095436
678,0.2029021706949397
679,0.20288537724420244
680,0.20286858709337438
681,0.20285180024709024
682,0.20283501670998758
683,0.20281823648670622
684,0.2028014595818877
685,0.20278468600017518
686,0.20276791574621272
687,0.20275114882464512
688,0.20273438524011736
689,0.20271762499727425
690,0.20270086810076002
691,0.2026841145552181
692,0.20266736436529037
693,0.20265061753561717
694,0.20263387407083652
695,0.20261713397558423
696,0.20260039725449291
697,0.20258366391219215
698,0.20256693395330788
699,0.20255020738246188
700,0.20253348420427178
701,0.20251676442335034
702,0.2025000480443052
703,0.20248333507173866
704,0.20246662551024708
705,0.2024499193644207
706,0.2024332166388432
707,0.20241651733809146
708,0.20239982146673502
709,0.20238312902933592
710,0.20236644003044826
711,0.2023497544746179
712,0.20233307236638196
713,0.20231639371026894
714,0.20229971851079778
715,0.2022830467724779
716,0.20226637849980889
717,0.20224971369728004
718,0.20223305236937003
719,0.20221639452054674
720,0.20219974015526676
721,0.20218308927797524
722,0.20216644189310545
723,0.20214979800507857
724,0.2021331576183034
725,0.2021165207371758
726,0.20209988736607878
727,0.20208325750938202
728,0.20206663117144147
729,0.2020500083565992
730,0.20203338906918317
731,0.20201677331350668
732,0.20200016109386842
733,0.20198355241455196
734,0.20196694727982553
735,0.20195034569394194
736,0.2019337476611378
737,0.20191715318563394
738,0.20190056227163464
739,0.20188397492332752
740,0.2018673911448833
741,0.20185081094045562
742,0.20183423431418063
743,0.20181766127017686
744,0.20180109181254488
745,0.20178452594536717
746,0.2017679636727079
747,0.20175140499861255
748,0.20173484992710766
749,0.2017182984622009
750,0.20170175060788043
751,0.20168520636811513
752,0.20166866574685396
753,0.20165212874802593
754,0.20163559537554007
755,0.20161906563328483
756,0.20160253952512816
757,0.2015860170549173
758,0.20156949822647838
759,0.20155298304361646
760,0.20153647151011525
761,0.20151996362973681
762,0.20150345940622164
763,0.2014869588432881
764,0.2014704619446326
