w2_0,w2_1,w2_2,w2_3,w2_4,w2_5,w2_6,w2_7,w2_8,w2_9,w2_10,w2_11,w2_12,w2_13,w2_14,w2_15,w2_16,w2_17,w2_18,w2_19,w2_20,w2_21,w2_22,w2_23,w2_24,w2_25
0.0018792608848927457,-0.12320656871026102,0.1945450327687881,-0.0952751508456667,0.013211073973003282,0.01587876161920899,0.05367911228520015,-0.12894516968860303,0.07116192550880439,0.054769281729729176,-0.0034329699521413555,-0.038306881094323134,-0.08003790911323437,0.10096972022896743,-0.08951559340424926,-0.004697879059596341,-0.07740076812810576,0.09805063973975893,-0.01943548282163612,-0.04531222104555585,-0.08243573949666055,0.13413336162081238,0.13944541072546796,-0.12044010970358282,0.054469223755035295,0.04819066531390197
-0.24657085724486638,0.04848553530732645,-0.005292768623951478,-0.0907260501147859,0.05162182200521491,-0.01994441127125698,-0.12401095080123528,-0.05032972106421582,0.0456861553279856,0.03708569530393467,0.04518211753214399,0.10471326975195892,-0.324364941402823,0.04017871657547372,0.0615299243353262,0.10188721702815844,0.058016624349362264,-0.12324367868308525,0.08557654187118939,-0.15412206293802222,0.0699337974849354,-0.006600520624706662,0.0857726312628115,0.033488421760792676,0.09507697827591421,-0.3460279235919269
0.033267758817716965,0.09046178211072292,0.1894778388429769,-0.012530207643922054,-0.017398460711247545,0.05220398907660715,0.07374736763402526,0.14739200796625912,-0.04157323407127208,0.14393100164933692,0.03135106683722646,-0.040184294729489735,0.04933916634684924,0.04739062817580919,0.09707856462528976,0.05989151865905816,-0.00965893033343049,0.0016226799971345283,-0.024275099952633078,0.09689901113478788,-0.2707024232502987,-0.4670373719637041,-0.04243008476723668,-0.041925438964181,0.10840097914019128,-0.08397733959864108
0.0076071211473972035,-0.012960102456921368,-0.08384289623225542,0.15255593527618014,0.043702780587216904,0.03169876886776177,0.01791421667224498,0.05420779884471767,0.0842369786813413,0.16196670540183955,-0.012480263751749952,0.035996255451699495,-0.17157727320468294,-0.04423946736748184,-0.14108221916102764,-0.14999685854608935,0.004357175203855217,0.3455793232578151,-0.09466582774258848,0.05798756027969303,-0.03475181507148033,-0.07921565570582645,0.09225602803483166,0.09232852435719507,0.0962645872780412,0.04340143763799602
-0.05019600845664121,-0.11275856092179147,0.010757645049973431,-0.12631488275266303,-0.12274200647369672,0.04864034591254627,0.073186486918486,0.07347830282854179,0.04901696821093742,-0.1622216130721811,-0.001024991978754229,-0.0012763983807560857,-0.1682698482495154,0.05427167914215566,0.2092462281206995,-0.21442761381329822,0.04633549806385192,0.019288473059545244,0.07239636588120357,0.06259464915738067,-0.15749112444936322,0.17122835974482567,0.03733584886907097,0.11285977166424899,-0.04173608576684191,-0.026913138271920743
-0.21817407226732272,0.20485554218148008,0.12584974829504597,-0.05808454427818495,-0.14129343325884638,0.07674907124083383,-0.04484009593178794,-0.17734631084553135,0.14486385054320497,-0.10983885613940764,0.017557259682415092,-0.12927159309124678,0.05246290165090319,0.04637996232977958,0.06241300967406657,-0.12832355138168586,-0.17801169841236206,-0.07873714148532855,0.04502904686920087,0.061890119514169784,0.059866384765735525,0.02877585448405873,0.04007797140372849,-0.06753536656509697,-0.07374534717022799,-0.10484739939244202
-0.08778112969826811,0.12286128958165428,0.00962616018764959,-0.10208162685522278,-0.01932786279545527,-0.08127749964796104,-0.20687359957114398,-0.10469201931760512,0.01699753209047667,0.025419446027397593,-0.07375017102313708,0.14799732917655134,0.10484987148840003,0.08798233237070957,0.1008442081654806,-0.044234829820362885,-0.10309154914776432,-0.08355271553264276,0.03347989400871224,-0.17116858264494839,0.015492558766887128,-0.11947258391684505,-0.2921091417138434,0.1467839501018063,-0.1495946551603046,0.06590133927807144
-0.025008292486647245,-0.04277805126712795,0.02790317261571047,-0.018064327931430355,-0.03876872093147236,-0.134433583877171,0.04454866132041857,-0.0724640826723784,-0.07153515911295641,-0.05416245868142937,0.5941193826733816,-0.07637315063448577,0.09059005126784682,-0.085256696357664,-0.056737629904221744,0.028301586973142587,-0.08651309467259244,0.14965941446741868,-0.06150978321600118,-0.031905017823472735,-0.007585720513791113,-0.014859063225389223,-0.0885366198819779,-0.11457853769299542,-0.0018821808302721765,-0.08719335730573304
0.056885387891169065,0.09302162728793274,-0.08955727862673242,0.03360008658111756,0.15104129756108942,0.0009060381644841761,0.08871613969815735,-0.20587533028665403,-0.020207827181093443,-0.05952709856814059,0.04608405271496858,0.017373549226134686,0.36081695439010986,-0.2879879708529698,-0.032636799710299855,0.045704994444809396,-0.06579609538835471,-0.08390587238051475,0.02471250262522722,-0.05010022187555977,0.032681421396479324,-0.082396692567909,-0.23637073277302664,0.09009301559975166,-0.04328380015802489,-0.09411507871819401
-0.17788167907541425,-0.1427160987294427,-0.10212098827394894,-0.043267328156218615,0.0002776056008794155,-0.027113569560429283,-0.032714023319361164,-0.04267464224069053,-0.02558703275243615,0.03060493616737425,0.1848947529444167,0.0646249715529077,0.0042656605602591725,0.038084121064523,-0.027124342494521236,0.030724041106386678,-0.03354622020197019,-0.15730288691568584,-0.11601500196175667,-0.1757448933659692,-0.06587788025095108,0.012599872379107683,0.016077912829154467,-0.00668177271626323,-0.001406317056259368,0.5370269226353503
0.030420359751976878,0.087377828823873,-0.1750002456864427,0.40103730101000445,-0.0616652407472457,0.11361289126504466,-0.05850629832416355,0.01716678225865697,0.006917161055855651,0.12106678364417349,0.17113841530533638,-0.019804547678294804,0.06480763120709852,-0.11534795130581955,-0.22545136828437412,0.1395703689211753,-0.0755374869739703,-0.15224934850356883,-0.14963552001281208,-0.06767887622047612,-0.1979135500960928,-0.05077560833111519,-0.0043038272824624125,-0.04992917467373582,0.012623053878816473,0.025542604677921202
0.11197761072135534,-0.05491634131461203,0.1795821639620145,-0.046133626555743705,-0.0457753514406591,0.04130189675225352,0.0061213461785173265,0.03195896466763494,-0.43613143870839066,-0.17103230176369416,-0.04787908086622772,-0.06682778953607679,0.024766123124826414,-0.08362959819188508,0.09935241634044424,-0.13468025931449135,0.028101372910797118,0.05875166905141294,-0.01137082894685623,0.019053429039461767,-0.0038046484156112775,-0.028503563519033992,0.0348493537138775,0.015312939925005943,0.19033604298723197,0.11134740558328002
-0.03334555588732218,0.013568818688756869,-0.1551271117493622,-0.06104549595799911,-0.04189926715733639,-0.009373776986017908,0.18460146093851623,-0.1759318472241333,-0.17090907171046807,0.0008732788451836406,-0.06620337411646189,0.1784016757278856,-0.08305159600420159,0.11692752192470521,0.08595603865129887,0.005892629564045455,-0.0916018875748306,0.165390381986425,-0.19093540445912263,0.12556469463237518,-0.0018465883756577973,0.03756504513269274,-0.07748343816612648,-0.07019357108716354,0.0003640551603171066,0.17411542617983933
-0.08763972433417888,0.08791308150364358,-0.02802539810096951,0.17005550567117778,-0.07619179282949837,-0.06285625971804157,-0.11281109640478042,0.050919367789886705,0.08030292206281216,-0.12133613261052013,0.1672474525690747,-0.002216812041616717,0.032123989959995006,-0.06343316257292597,-0.19512401239819868,-0.09291041644490193,-0.13390604515683235,-0.12354761940922832,0.06706106130730241,-0.13018047373595737,0.08519265283008771,-0.03447968841709576,0.012994302508708339,0.11621018721396063,-0.05525688099907018,0.2515894752211773
0.039879840048729555,0.12533926108358057,-0.042211580222811435,0.20212658131053196,0.04889712667002961,0.008102082365000918,-0.11468175335961805,-0.5683585927262407,-0.026848304730206836,0.01881696522865883,0.06754024357404805,-0.03801193562686857,-0.1283787613342272,0.26255286236961944,0.044760515579328364,0.05153686330518879,0.0397549256769426,0.08692061412240161,-0.035566762528895866,0.05090654194628496,-0.010647936301218231,0.004883799224409226,0.07085979690932198,0.006045777659545436,-0.015041959105213826,-0.005857103443447147
0.001765774831598014,-0.1556118433664511,0.07297581800864408,-0.054343625192784344,-0.06550935702319811,-0.019506692126686646,-0.003413623921825021,-0.07742936439531162,-0.028527482478769087,-0.028953169931052066,-0.03205936289047596,-0.09977284775676776,0.03018293856155507,0.038100074989222056,0.018658507156069027,0.6843218440925428,0.061343127970356834,-0.09521818269897256,-0.060950484261500515,-0.06940221968102242,-0.0592384944413582,0.04511406513166863,0.0004661458756568604,0.02359398789521757,0.01006882067950081,-0.05068434792253741
-0.1697140428913696,-0.062092465854961226,-0.051910741264298225,0.1187339525378705,-0.15484442942168972,0.026482176366618808,-0.08085687841326218,-0.10703793480547026,-0.012705150867630768,-0.07509791731584664,0.0053039151723811555,0.00148394274643515,-0.12651404650461778,-0.16815308634774814,0.25548630289554747,0.012112915144456596,-0.21670806550863025,0.09950620624988003,-0.024674119196758187,0.04062636216921835,0.020003823930462558,-0.040429877273935974,-0.23792964473429257,-0.18150933703425007,0.14728325326650007,0.1350290069130385
