w1_0,w1_1,w1_2,w1_3,w1_4,w1_5,w1_6,w1_7,w1_8,w1_9,w1_10,w1_11,w1_12,w1_13,w1_14,w1_15,w1_16,w1_17,w1_18,w1_19,w1_20,w1_21,w1_22,w1_23,w1_24,w1_25,w1_26,w1_27,w1_28,w1_29,w1_30,w1_31,w1_32,w1_33,w1_34,w1_35,w1_36,w1_37,w1_38,w1_39,w1_40,w1_41,w1_42,w1_43,w1_44,w1_45,w1_46,w1_47,w1_48,w1_49
-0.17141982822523172,-0.0782478205199913,0.052055727665937766,-0.12086730154490785,-0.1297298565190693,0.003953265541442562,0.07035525686446228,-0.1276692976018529,0.009606670171864378,0.18192163564710714,-0.07032503913246657,-0.10744145047547271,-0.0907305349965059,-0.06283728598352216,0.14712676442573844,-0.06622138051391974,-0.032908614155358645,-0.13154918384507344,-0.1500930277216452,0.134965979786949,0.1971670114900171,-0.0004698805410877659,-0.08853952766802614,0.05423010628319567,0.15879099548933662,-0.10466224071542443,-0.03587740257831474,-0.03952178425666128,0.07781644187000139,-0.17587603175639382,0.04310019880041803,0.08186007526596081,-0.03695264689549003,-0.09384772881708366,-0.1507218710238539,-0.022556193987985067,0.03602810824629507,0.05462556256191891,0.01114382465211628,-0.05643381432194923,0.025727627169065192,-0.004876545001435907,-0.19197289751737728,0.2013373857903859,0.038285938672161915,-0.11591672955116991,-0.18460935047452165,0.014490001801175184,-0.2045474301364582,0.02851044603140198
0.06577676596540398,0.08522280496833061,-0.01873173797246946,-0.17368605389399705,-0.1850526881386811,-0.17536840561604977,-0.12137158877029006,-0.20190777394719783,-0.006933819427904407,0.05827931915092825,0.08734971557752076,0.030391366776691905,-0.1766719757076856,0.16868452937572812,0.2015142968060435,-0.10217830831985282,0.1337285115826871,-0.24370530305598814,0.0010427111749713633,0.07015422580705453,0.025802875832975424,0.03937161884484143,-0.22329183288755625,0.09129020687168317,0.05694651861774591,0.10658210290690721,0.03805663794154431,-0.09771074509670033,0.16664860383766308,-0.05963709377377363,-0.011278488526705245,0.12980644019511273,0.013399708099664728,-0.019756141601801582,-0.06262481066463921,-0.12483846334589388,0.055647251259854306,-0.08237471847026409,0.013257066941678533,-0.0050250510864637155,0.00483736485178277,-0.043469219884730854,-0.010901218310685624,0.026003890836619952,0.0910049913381968,0.20250308631374278,0.03381049220595705,0.15628973235244611,-0.05230386448355543,-0.12952054606167768
-0.2345043991972955,0.03807382692628855,0.11129370257977879,-0.06439339590049026,-0.08974189096612542,-0.19667882983020124,0.07463328895665347,-0.08999152291768706,0.004285345521161026,0.016178930646667332,0.03308648607790287,0.008054873598758876,-0.15074457612610448,-0.05632294085082604,0.04680926578387076,0.00461299385836385,0.0893549933366832,-0.1383143787084493,0.030656231669959146,-0.11273463413322221,0.23502403388738546,0.07885312637563655,-0.2252434360525222,-0.10720927155305823,-0.07226724113748888,0.09644364772204887,0.015196003201397142,0.07378807704794184,0.14613555244198573,0.027817893503107986,-0.06622952696329527,0.14934832260638703,-0.13961984924550805,0.1011193591887155,-0.01627323221732536,-0.16464711040985763,0.041410419096851545,-0.051656848481580454,0.02732256336649789,0.17644345112928803,-0.19287413146326446,-0.017010719838676667,-0.06581685588151835,0.006010368439521855,0.07544910201308577,0.07981994021110184,0.08997039465484312,0.05983769137673065,-0.03860239868260539,-0.18419340455223385
0.022088587381081496,0.006578798746742901,0.01784174938560264,-0.04272308327721362,0.027229607571072664,-0.009473634758408572,0.16213991048942994,0.07814033405841432,0.06052609788431121,0.15265208878987516,-0.023573076202409567,0.05241755580458277,-0.05253106989154056,-0.007595404489917051,-0.06288637441038761,-0.05474222694085051,0.08384172689070676,-0.1731679305716024,-0.03147115274139944,0.0690636170331551,0.14527756886467727,-0.11661281947553788,0.03429741912645891,-0.048113149357681365,0.08703982316200468,-0.060945059161933865,0.0035624848178027486,-0.027778513287552074,-0.027144034581639567,-0.04438967003967984,0.03307828543856403,0.037941537800279215,-0.028002338215576808,0.10379423100260099,0.15055710947694304,0.06152660141228119,0.08241994648502628,-0.017952076016707605,0.018921830201516218,0.003806785293768477,0.06086164967916871,0.05367044148897573,0.10278980068292985,-0.09496671249907832,-0.05125560115974593,-0.05524435202828558,0.0035534817733054573,-0.04753633822723179,0.018823540839264748,0.03030792924721057
0.19588888356701475,0.06850130617004423,-0.10182228942194312,-0.08965404184155885,0.005201354023748847,0.06780078543482251,-0.1218001663779775,0.02273597472077137,-0.0037443943165328705,-0.13440465436453103,-0.03010640928503044,-0.05055552790305203,-0.06913781995113769,0.08799391259759864,-0.01263090688999219,0.02335064953333477,0.018740015313595884,0.10304983503651484,0.15493363140082073,-0.0012716172324629311,-0.024748033633031637,-0.020061769104758417,-0.12116560335343478,-0.08459216485863857,0.0760233406386509,0.06945385024931158,0.12980326940776596,0.09735005327258828,0.062358497736365814,0.04086522982532693,-0.07568835867977376,0.032284258833330304,-0.05286408666165106,-0.1793183844110805,-0.05790427692721766,0.013624018675873383,0.07377090464307925,0.12592210507583906,-0.054751491900186126,-0.1338372142680319,0.17785453079303992,0.11080666359265803,0.04440765449531955,0.14217299698438998,-0.01821103532215993,-0.09657183383226899,0.1260071625741161,0.039014704756472854,-0.036279405112706616,0.004812249284468202
0.18236884261560546,-0.1591316698773552,0.057325345746243525,0.07147318637060755,-0.07679835782273393,0.23275821401246105,-0.1550284332242846,0.010359434033511677,0.05435919515533626,0.1246587759136716,0.011287672583739012,-0.014534197501873293,-0.00034850400749378415,0.014968086383010691,0.008120363459181138,0.074773570784642,-0.10079312651608192,-0.04308429697142397,0.24816308246844151,-0.037559085149285985,-0.09886909336792313,0.014176350254191086,-0.046600942209390914,-0.04865847049318207,-0.11991464033367973,-0.005495226444973412,0.06388389033841019,0.040163048000719646,0.01784819013125126,-0.017924190344104536,-0.08834948563879341,0.03851629599631536,-0.024899612111580108,0.14206741844186427,0.029143366026958318,0.009957051795873414,0.057120159711992156,-0.0047811639593283274,0.09004954892632444,-0.05696361250451678,0.013929778078156181,0.11513423019666612,0.021104398600030123,-0.09066674827708769,0.10114903098087684,-0.016857141332499694,0.003781379497019754,0.002009332878082835,0.11576898914089691,0.03949262881798288
-0.03987311323625157,-0.03371855301331718,0.04647723290300716,-0.05572667708706984,0.13370505066165955,-0.052372977645549976,0.012345364876651277,-0.03865268358933679,0.015639513486000015,-0.10365838057647904,-0.0665322786650477,0.06967184737987436,0.03360132859035075,0.09548991191061779,-0.03027453755865449,0.06032151067023267,-0.07457162441890038,0.1383785038820374,0.06852449562763065,-0.024167294007970866,0.030058043020726753,0.04097928203287993,-0.024044663693469654,0.01585431088466405,0.04603969249657378,0.07075298396068269,-0.0692442897764408,-0.12876866565589887,0.03096501289353677,0.0026217894805860512,-0.0040365988341045335,-0.0064380502675529805,0.07220369089361404,-0.046763905078965454,-0.001759412241668501,-0.03569650411757933,-0.09311222621800327,0.02111671889006236,-0.007764784062118521,0.06387981841754319,-0.03957739710113044,-0.07144630720087886,0.03997178269378002,-0.03196674038283101,-0.09918197691894778,0.06429786239171964,-0.011388052073157491,0.14347249159441652,-0.07585513748177074,-0.01610463369258309
0.03906233286329786,0.01430084073560751,-0.045354948868207436,-0.0143116415099298,-0.0316564604669738,0.06362397301670303,-0.17468492708277858,0.0013933343963977594,-0.06294128304177452,-0.05583918209896808,0.040126885408145734,0.28082994503647507,0.16858731909741745,0.18441957641726398,-0.0006896663636117605,-0.020454524072473966,0.030782438823644245,-0.1411372768666237,-0.02432046436260979,0.051602000097312514,0.07721217944667545,0.0902419918662814,0.0447671127780523,-0.0481011684819474,-0.11236948338925953,0.14692247466944056,0.07153270379818767,-0.18228009529893485,-0.018037767271715268,-0.07976712105271883,0.031080959890109134,-0.10858031988059277,0.10806203163297923,-0.025113373361069034,0.030923281488686553,-0.12321897959682558,-0.019890470779452902,-0.09922973742636966,-0.09602703599015448,-0.011513982122909598,-0.007755390848926601,-0.02215993085054398,-0.05573631291910501,0.07952845334049141,0.02014441790737381,0.11280766359598368,0.046372669431733196,0.08856984002068423,0.003051090400021494,-0.08901264003009833
-0.13012453393089055,0.039155491910900946,0.036468891774977044,0.0005693333911601569,-0.027831039804821003,-0.037663883357599515,0.11921905144004077,0.12150848280516899,0.11124092362060498,-0.11469045930475523,0.19567942624306778,0.16711114877439995,0.12713531601391842,0.017956191783076548,-0.08197615067562611,-0.10568395990079016,-0.038916144746324016,0.02187231869956471,-0.01257376021158564,0.04610428149251628,-0.03281573301286582,0.0009545120593483526,0.027370201278974333,-0.07368129276936074,-0.1062022091750985,0.046998010183566065,-0.03508655203878584,-0.09566855348398602,-0.051367059347111665,-0.03261652535110264,0.061369264666323656,-0.15842538782717347,0.18670038572286507,0.02791802056075315,0.14894702149535036,-0.025002029150833764,-0.1514889561097813,-0.14047719595005165,-0.017732806654461475,0.06387082390173243,-0.13141374114855653,0.00966179646194506,-7.310816891913375e-05,-0.030185310043843203,0.03304747192114072,-0.007061115836637457,-0.024761666534636725,-0.03733620769202194,-0.11527409358032825,0.09129692245482222
-0.039561152104933196,-0.05860780611364361,-0.024687894844423568,0.05220570886236265,-0.0389180167314672,0.18467561794324996,-0.005198838072703397,-0.14124090968373745,-0.22093141565725014,-0.0779649611977369,0.16521919818034944,0.10096671237529177,0.018534889529270453,0.12542323641868033,0.13592676929868386,0.08486123549170717,-0.12989491411940682,-0.13373080277447377,-0.07672699430462945,-0.004785790369691567,-0.04451547645343124,0.06971223411910696,0.13573339686895636,-0.007877521262074878,0.10448202910852705,0.0511134411498241,-0.08365115440965867,-0.07494010802242124,-0.07334194265347072,0.06346562768809591,-0.07275651402549468,0.12029053003057885,-0.029225482085478465,0.16070917096559703,0.024679380870045176,0.02524945008647575,-0.026518408429386665,-0.030880992461644517,-0.17090602353832582,-0.0018536763068798744,-0.009733323551680842,-0.07184801881656581,0.15712844496945688,0.08526832809750517,-0.07639660226272502,0.05671794504058467,-0.023755679953675078,0.10328551433211083,0.01646493525681307,0.0746877544622623
